date,ETH,XMR,DASH,LTC,XRP,ETC,STR,SC,XEM,BTC
2018-06-26,444.16102390050463,125.08940684746065,233.60882927347703,79.66963057920793,0.46848784707204566,15.441930449612938,0.18934794399534996,0.01025840688747653,0.1562862109543864,6179.763185226825
2018-06-27,433.46373605568374,126.93772696406424,228.30516741730233,78.37912954153101,0.46096693867469324,14.995596446137084,0.1844355356908134,0.009812994463390928,0.14981577882617958,6095.027617013
2018-06-28,429.92283723577214,126.0716953120689,220.44649694570822,78.01526601528326,0.45460207841417516,14.978515535049654,0.18495858426674966,0.009931066190697588,0.14968825221978732,6018.827994362176
2018-06-29,417.0617496722062,119.96445315494202,225.15054328351144,74.96086996363522,0.4373487303876138,14.7675885442438,0.17763013631096222,0.009405349040593843,0.14578291012920458,5952.752557337875
2018-06-30,450.9627930596223,130.91533541064226,240.0778044497696,81.55314755646052,0.46827665940421165,16.22364380612336,0.1957529063685906,0.01064844800115786,0.15972672001736793,6376.316168358
2018-07-01,451.3073995918125,129.4979786807842,234.13937380113543,79.51588269756263,0.4572743182579854,15.91201594863647,0.1930445670746113,0.01054124938631101,0.16446889102738263,6350.150232717476
2018-07-02,466.331473713492,136.6476189420961,247.0600916890634,83.33721579524304,0.4763514599252066,16.473881015578797,0.20760197597287197,0.011135488673576254,0.1803167727317699,6511.9816804539505
2018-07-03,470.4909421368784,139.73540206911446,251.1800628177683,86.92252449901216,0.49894745131774665,16.526549370637472,0.21238801630947834,0.011309826255489246,0.19621233457197626,6575.480381098399
2018-07-04,467.87021229067597,141.35727940785083,238.48460186425638,85.87562751670036,0.490024338625461,16.793672986141118,0.20962408778458946,0.01108144957451574,0.1889782918511167,6596.1009372117505
2018-07-05,469.3489900542034,137.5723966931972,246.0400676409421,84.30568298512063,0.4821460963452573,17.061470372882386,0.20603240448437296,0.010791860215725698,0.1907658705206634,6580.40257056445
2018-07-06,464.8075195375028,133.82137266996148,238.592226259732,82.67680179912026,0.4699413190609323,17.781880199724146,0.20337714044910907,0.01047660736376608,0.18517403515456551,6547.879602353801
